,Provider Id,Provider Zip Code, Average Covered Charges , Average Total Payments ,Average Medicare Payments,Hospital overall rating,BEDS,Cost,Provider Name,Provider Street Address,Provider City,Provider State,Hospital Type,Hospital Ownership,Location,Latitude,Longitude
1580,420030,29488.0,28880.939714285716,7587.494857142856,6472.925428571428,3,131.0,1114.5694285714285,COLLETON MEDICAL CENTER,501 ROBERTSON BOULEVARD,WALTERBORO,SC,Acute Care Hospitals,Individual Business,"501 ROBERTSON BOULEVARD, WALTERBORO, SC",32.923153,-80.6698399
1581,420036,29720.0,50270.72111111112,7289.545396825396,6221.292063492063,1,211.0,1068.2533333333336,SPRINGS MEMORIAL HOSPITAL,800 W MEETING ST,LANCASTER,SC,Acute Care Hospitals,Individual Business,"800 W MEETING ST, LANCASTER, SC",34.7178726,-80.7884383
1582,420049,29526.0,27521.061290322585,7957.111774193548,6959.25112903226,3,210.0,997.8606451612901,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,Acute Care Hospitals,Voluntary(non-profit),"300 SINGLETON RIDGE ROAD, CONWAY, SC",33.78555,-79.0017843
1583,420053,29108.0,18856.016190476195,7482.7390476190485,6478.627142857144,4,90.0,1004.1119047619047,NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST PO BOX 497,NEWBERRY,SC,Acute Care Hospitals,Voluntary(non-profit),"2669 KINARD ST PO BOX 497, NEWBERRY, SC",34.2904185,-81.6063324
1584,420065,29414.0,35290.44983606556,9462.84786885246,8211.270819672134,5,204.0,1251.577049180328,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,2095 HENRY TECKLENBURG DRIVE,CHARLESTON,SC,Acute Care Hospitals,Voluntary(non-profit),"2095 HENRY TECKLENBURG DRIVE, CHARLESTON, SC",32.808423,-80.0423805
1585,420066,29560.0,10305.267692307692,6673.136923076924,5879.60923076923,2,48.0,793.5276923076921,LAKE CITY COMMUNITY HOSPITAL,258 N RON MCNAIR BLVD,LAKE CITY,SC,Acute Care Hospitals,Government,"258 N RON MCNAIR BLVD, LAKE CITY, SC",33.8806495,-79.7605475
1586,420071,29646.0,39705.58322222221,12467.95577777777,10905.526444444444,3,354.0,1562.4293333333333,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,Acute Care Hospitals,Voluntary(non-profit),"1325 SPRING STREET, GREENWOOD, SC",34.1757748,-82.15736629999999
1587,420072,29944.0,14561.088000000003,6044.468,5292.06,3,32.0,752.408,HAMPTON REGIONAL MEDICAL CENTER,595 WEST CAROLINA AVENUE,VARNVILLE,SC,Acute Care Hospitals,Voluntary(non-profit),"595 WEST CAROLINA AVENUE, VARNVILLE, SC",32.8527725,-81.0900387
1588,420073,29169.0,41699.770681818176,8962.780795454544,7460.415000000003,5,428.0,1502.3657954545452,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,Acute Care Hospitals,Government,"2720 SUNSET BLVD, WEST COLUMBIA, SC",34.0060214,-81.1143005
1589,420079,29406.0,55743.296734693875,9687.777551020406,8134.932959183675,2,313.0,1552.8445918367354,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,Acute Care Hospitals,Individual Business,"9330 MEDICAL PLAZA DR, CHARLESTON, SC",32.9765421,-80.07363169999999
1590,420082,29801.0,36053.187594936724,10126.90493670886,9113.763544303796,2,245.0,1013.1413924050631,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,Acute Care Hospitals,Individual Business,"302 UNIVERSITY PARKWAY, AIKEN, SC",33.5711196,-81.7617823
1591,420087,29401.0,37180.45619565218,9101.391413043477,7956.721956521744,5,368.0,1144.669456521739,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,Acute Care Hospitals,Voluntary(non-profit),"316 CALHOUN ST, CHARLESTON, SC",32.7831264,-79.9494129
1592,420089,29464.0,39961.49068965516,7149.5820689655175,6014.074827586207,5,130.0,1135.5072413793105,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,Acute Care Hospitals,Individual Business,"2000 HOSPITAL DR, MOUNT PLEASANT, SC",32.8213794,-79.850751
1593,420091,29505.0,59539.570107526895,8735.197096774195,7635.164516129035,2,310.0,1100.0325806451615,CAROLINAS HOSPITAL SYSTEM,805 PAMPLICO HWY BOX 100550,FLORENCE,SC,Acute Care Hospitals,Individual Business,"805 PAMPLICO HWY BOX 100550, FLORENCE, SC",34.1602146,-79.75163239999999
1594,420101,29927.0,16361.723684210529,5174.531578947368,4236.356315789473,2,41.0,938.1752631578946,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,Acute Care Hospitals,Individual Business,"1000 MEDICAL CENTER DRIVE, HARDEEVILLE, SC",32.3141835,-81.0553518
1595,420104,29466.0,22860.403333333332,5277.306666666666,4123.846666666667,5,85.0,1153.4599999999998,MOUNT PLEASANT HOSPITAL,3500 HIGHWAY 17 NORTH,MOUNT PLEASANT,SC,Acute Care Hospitals,Voluntary(non-profit),"3500 HIGHWAY 17 NORTH, MOUNT PLEASANT, SC",32.8775567,-79.7692508
1596,430005,57201.0,14932.686842105262,7483.345526315791,6507.057894736842,4,81.0,976.2876315789475,PRAIRIE LAKES HOSPITAL,401 9TH AVENUE NW  PO BOX 1210,WATERTOWN,SD,Acute Care Hospitals,Voluntary(non-profit),"401 9TH AVENUE NW  PO BOX 1210, WATERTOWN, SD",44.9111282,-97.1206301
1597,430012,57078.0,23547.538205128203,8378.528461538464,7453.098461538464,4,142.0,925.43,AVERA SACRED HEART HOSPITAL,501 SUMMIT,YANKTON,SD,Acute Care Hospitals,Voluntary(non-profit),"501 SUMMIT, YANKTON, SD",42.8732829,-97.40778379999999
1598,430015,57501.0,21834.805454545458,8210.603636363636,7092.781818181818,4,-87.0,1117.8218181818181,ST MARYS HOSPITAL,801 E SIOUX,PIERRE,SD,Acute Care Hospitals,Voluntary(non-profit),"801 E SIOUX, PIERRE, SD",44.3611978,-100.3419223
1599,430048,57783.0,22211.83222222222,9386.063333333332,8363.827777777778,4,44.0,1022.2355555555555,SPEARFISH REGIONAL HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,Acute Care Hospitals,Voluntary(non-profit),"1440 N MAIN ST, SPEARFISH, SD",44.4982523,-103.8606769
1600,430077,57701.0,33677.4365934066,12401.411428571431,10473.723296703296,4,417.0,1927.6881318681321,RAPID CITY REGIONAL HOSPITAL,353 FAIRMONT BLVD  PO BOX 6000,RAPID CITY,SD,Acute Care Hospitals,Voluntary(non-profit),"353 FAIRMONT BLVD  PO BOX 6000, RAPID CITY, SD",44.0573987,-103.2254116
1601,440001,37650.0,9241.115263157895,6567.529999999999,5722.237894736842,3,83.0,845.2921052631581,UNICOI COUNTY MEMORIAL HOSPITAL,GREENWAY CIRCLE,ERWIN,TN,Acute Care Hospitals,Voluntary(non-profit),"GREENWAY CIRCLE, ERWIN, TN",36.1335948,-82.4119463
1602,440003,37066.0,24489.30730769232,7763.664230769229,6721.211923076918,1,103.0,1042.4523076923072,SUMNER REGIONAL MEDICAL CENTER,555 HARTSVILLE PIKE,GALLATIN,TN,Acute Care Hospitals,Individual Business,"555 HARTSVILLE PIKE, GALLATIN, TN",36.3908432,-86.4324913
1603,440007,37355.0,9121.714285714286,6507.46357142857,5720.807857142857,3,36.0,786.6557142857143,UNITED REGIONAL MEDICAL CENTER,1001 MCARTHUR ST,MANCHESTER,TN,Acute Care Hospitals,Individual Business,"1001 MCARTHUR ST, MANCHESTER, TN",35.468716,-86.08400100000001
1604,440008,38351.0,27682.428888888888,5349.621666666666,4543.697777777778,4,45.0,805.9238888888889,HENDERSON COUNTY COMMUNITY HOSPITAL,200 W CHURCH ST,LEXINGTON,TN,Acute Care Hospitals,Individual Business,"200 W CHURCH ST, LEXINGTON, TN",35.655248,-88.39866409999999
1605,440009,38555.0,21679.583188405803,7239.11507246377,6246.226231884057,3,189.0,992.88884057971,CUMBERLAND MEDICAL CENTER,421 S MAIN ST,CROSSVILLE,TN,Acute Care Hospitals,Voluntary(non-profit),"421 S MAIN ST, CROSSVILLE, TN",35.9391697,-85.018647
1606,440010,38485.0,8697.940666666667,5650.136000000001,4836.36,3,78.0,813.776,WAYNE MEDICAL CENTER,103 J V MANGUBAT DR,WAYNESBORO,TN,Acute Care Hospitals,Voluntary(non-profit),"103 J V MANGUBAT DR, WAYNESBORO, TN",35.3251652,-87.75638210000001
1607,440011,37804.0,30623.051749999984,7467.542500000001,6323.214499999997,3,316.0,1144.328,BLOUNT MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,Acute Care Hospitals,Government,"907 E LAMAR ALEXANDER PARKWAY, MARYVILLE, TN",35.75649300000001,-83.958677
1608,440012,37620.0,24496.29229885058,8135.944827586206,6906.214367816092,3,348.0,1229.730459770115,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,TN,Acute Care Hospitals,Government,"ONE MEDICAL PARK BLVD, BRISTOL, TN",36.5854658,-82.256802
1609,440018,37643.0,21962.109687500004,5713.422812500001,4833.915937500002,3,121.0,879.5068749999998,SYCAMORE SHOALS HOSPITAL,1501 WEST ELK AVENUE,ELIZABETHTON,TN,Acute Care Hospitals,Voluntary(non-profit),"1501 WEST ELK AVENUE, ELIZABETHTON, TN",36.3460801,-82.2496719
1610,440020,38478.0,16567.0175,6769.046249999999,5984.423124999999,3,81.0,784.6231250000001,HILLSIDE HOSPITAL,1265 E COLLEGE ST,PULASKI,TN,Acute Care Hospitals,Individual Business,"1265 E COLLEGE ST, PULASKI, TN",35.191983,-87.0060522
1611,440029,37067.0,22606.29258620689,7122.792413793103,5991.830689655172,4,185.0,1130.9617241379312,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,Acute Care Hospitals,Government,"4321 CAROTHERS PARKWAY, FRANKLIN, TN",35.9159522,-86.8179916
1612,440031,37748.0,11528.136086956516,5877.274782608694,5096.007391304346,3,45.0,781.2673913043479,ROANE MEDICAL CENTER,412 DEVONIA ST,HARRIMAN,TN,Acute Care Hospitals,Government,"412 DEVONIA ST, HARRIMAN, TN",35.9356246,-84.5511296
1613,440034,37830.0,27573.153066666673,8603.494933333332,7173.784666666668,3,301.0,1429.710266666667,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,TN,Acute Care Hospitals,Voluntary(non-profit),"990 OAK RIDGE TURNPIKE BOX 529, OAK RIDGE, TN",36.0244606,-84.24526999999999
1614,440039,37232.0,44671.12208333335,12900.089687499996,11006.9540625,2,1025.0,1893.1356249999997,VANDERBILT UNIVERSITY HOSPITAL,1161 21ST AVENUE SOUTH,NASHVILLE,TN,Acute Care Hospitals,Voluntary(non-profit),"1161 21ST AVENUE SOUTH, NASHVILLE, TN",36.1437854,-86.8009996
1615,440040,37096.0,8285.79923076923,5163.882307692308,4491.3530769230765,2,53.0,672.5292307692307,PERRY COMMUNITY HOSPITAL,2718 SQUIRREL HOLLOW DRIVE,LINDEN,TN,Acute Care Hospitals,Individual Business,"2718 SQUIRREL HOLLOW DRIVE, LINDEN, TN",35.5921804,-87.8638728
1616,440048,38120.0,35286.346262626255,9526.26646464647,8017.696464646464,2,927.0,1508.5699999999997,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,Acute Care Hospitals,Voluntary(non-profit),"6019 WALNUT GROVE ROAD, MEMPHIS, TN",35.1291678,-89.86128529999999
1617,440057,37879.0,13409.254500000001,6180.464,5310.8695,2,58.5,869.5945000000002,CLAIBORNE COUNTY HOSPITAL,1850 OLD KNOXVILLE HIGHWAY,TAZEWELL,TN,Acute Care Hospitals,Government,"1850 OLD KNOXVILLE HIGHWAY, TAZEWELL, TN",36.4529319,-83.572515
1618,440059,38501.0,20646.930978260873,9196.035217391305,7976.049347826088,3,247.0,1219.9858695652167,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,Acute Care Hospitals,Government,"1 MEDICAL CENTER BOULEVARD, COOKEVILLE, TN",36.169474,-85.508439
1619,440060,38358.0,5725.52,3879.76,3284.23,4,70.0,595.5300000000002,MILAN GENERAL HOSPITAL,4039 HIGHLAND ST,MILAN,TN,Acute Care Hospitals,Government,"4039 HIGHLAND ST, MILAN, TN",35.9124305,-88.75398469999999
1620,440063,37604.0,42132.923195876276,9623.721752577318,8305.771649484539,2,514.0,1317.9501030927827,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,Acute Care Hospitals,Voluntary(non-profit),"400 N STATE OF FRANKLIN RD, JOHNSON CITY, TN",36.3077445,-82.38424979999999
1621,440065,37172.0,21155.399393939395,8252.721515151514,7312.67696969697,3,109.0,940.0445454545455,NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,SPRINGFIELD,TN,Acute Care Hospitals,Voluntary(non-profit),"100 NORTHCREST DRIVE, SPRINGFIELD, TN",36.4777999,-86.8871846
1622,440067,37814.0,32656.960399999996,6127.238400000001,5293.7228000000005,2,135.0,833.5155999999998,LAKEWAY REGIONAL HOSPITAL,726 MCFARLAND ST,MORRISTOWN,TN,Acute Care Hospitals,Individual Business,"726 MCFARLAND ST, MORRISTOWN, TN",36.2147042,-83.30368829999999
1623,440070,38363.0,5996.947692307692,5884.856923076923,5181.382307692308,2,40.0,703.4746153846152,DECATUR COUNTY GENERAL HOSPITAL,969 TENNESSEE AVE S,PARSONS,TN,Acute Care Hospitals,Government,"969 TENNESSEE AVE S, PARSONS, TN",35.6360022,-88.1231547
1624,440073,38401.0,19920.72091954023,8651.617586206896,7639.888735632185,3,255.0,1011.7288505747127,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,Acute Care Hospitals,Government,"1224 TROTWOOD AVE, COLUMBIA, TN",35.606993,-87.0665466
1625,440081,37862.0,19449.20129032258,6738.38129032258,5653.814838709677,2,79.0,1084.5664516129032,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,SEVIERVILLE,TN,Acute Care Hospitals,Voluntary(non-profit),"742 MIDDLECREEK ROAD, SEVIERVILLE, TN",35.8558271,-83.5356559
1626,440082,37205.0,28858.93428571428,8378.215274725275,7261.620329670327,4,392.0,1116.5949450549444,ST THOMAS HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,Acute Care Hospitals,Voluntary(non-profit),"4220 HARDING RD, PO BOX 380, NASHVILLE, TN",36.1293178,-86.8444772
1627,440083,38556.0,17414.368214285714,5334.0025000000005,4567.2010714285725,4,25.0,766.8014285714286,JAMESTOWN REGIONAL MEDICAL CENTER,436 CENTRAL AVENUE WEST,JAMESTOWN,TN,Acute Care Hospitals,Individual Business,"436 CENTRAL AVENUE WEST, JAMESTOWN, TN",36.43222,-84.942504
1628,440084,37874.0,16366.766086956524,5668.069130434783,4776.761304347826,3,59.0,891.3078260869564,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,SWEETWATER,TN,Acute Care Hospitals,Voluntary(non-profit),"304 WRIGHT ST, SWEETWATER, TN",35.6008716,-84.46426439999999
1629,440102,37334.0,11719.65,6273.614,5425.077333333334,3,59.0,848.5366666666671,LINCOLN MEDICAL CENTER,106 MEDICAL CENTER BLVD,FAYETTEVILLE,TN,Acute Care Hospitals,Government,"106 MEDICAL CENTER BLVD, FAYETTEVILLE, TN",35.1496568,-86.5552926
1630,440104,37403.0,31715.280224719107,10557.622696629216,9285.542359550564,1,560.0,1272.0803370786516,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,TN,Acute Care Hospitals,Government,"975 E 3RD ST, CHATTANOOGA, TN",35.0482001,-85.2907565
1631,440109,38372.0,12804.58142857143,7225.300714285714,6412.904285714287,3,58.0,812.3964285714286,HARDIN MEDICAL CENTER,935 WAYNE ROAD,SAVANNAH,TN,Acute Care Hospitals,Government,"935 WAYNE ROAD, SAVANNAH, TN",35.228479,-88.230313
1632,440110,37772.0,14379.714761904763,5467.2519047619035,4485.811904761906,4,50.0,981.44,FORT LOUDOUN MEDICAL CENTER,550 FORT LOUDOUN MEDICAL CENTER DR,LENOIR CITY,TN,Acute Care Hospitals,Voluntary(non-profit),"550 FORT LOUDOUN MEDICAL CENTER DR, LENOIR CITY, TN",35.8253675,-84.2701824
1633,440125,37916.0,29118.006904761907,8839.803214285714,7355.369642857145,4,402.0,1484.4335714285712,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,Acute Care Hospitals,Voluntary(non-profit),"1901 W CLINCH AVE, KNOXVILLE, TN",35.957471,-83.93659500000001
1634,440131,38019.0,15828.138181818184,8304.83090909091,7069.681818181817,4,100.0,1235.149090909091,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,COVINGTON,TN,Acute Care Hospitals,Voluntary(non-profit),"1995 HIGHWAY 51 S, COVINGTON, TN",35.53586,-89.678207
1635,440132,38242.0,19492.360000000004,6588.085833333335,5723.646041666667,4,142.0,864.4397916666667,HENRY COUNTY MEDICAL CENTER,301 TYSON AV,PARIS,TN,Acute Care Hospitals,Government,"301 TYSON AV, PARIS, TN",36.296474,-88.31059499999999
1636,440133,37236.0,29061.241279069767,9191.15941860465,7948.9962790697655,4,339.0,1242.1631395348836,BAPTIST HOSPITAL,2000 CHURCH ST,NASHVILLE,TN,Acute Care Hospitals,Voluntary(non-profit),"2000 CHURCH ST, NASHVILLE, TN",36.1538736,-86.80245529999999
1637,440151,37110.0,25053.793421052633,6382.158157894737,5552.695789473683,4,165.0,829.4623684210526,RIVER PARK HOSPITAL,1559 SPARTA STREET,MC MINNVILLE,TN,Acute Care Hospitals,Individual Business,"1559 SPARTA STREET, MC MINNVILLE, TN",35.700143,-85.74277900000001
1638,440152,38103.0,45499.704,11315.404,9819.164999999999,2,631.0,1496.239,REGIONAL MEDICAL CENTER AT MEMPHIS,877 JEFFERSON AVENUE,MEMPHIS,TN,Acute Care Hospitals,Government,"877 JEFFERSON AVENUE, MEMPHIS, TN",35.142566,-90.03194289999999
1639,440156,37404.0,44596.18658536586,10466.794512195123,8985.161097560973,2,275.0,1481.6334146341464,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,TN,Acute Care Hospitals,Individual Business,"2333 MCCALLIE AVE, CHATTANOOGA, TN",35.03447,-85.2673895
1640,440159,38118.0,21985.7615,6783.140999999999,6045.238,2,223.0,737.903,DELTA MEDICAL CENTER,3000 GETWELL RD,MEMPHIS,TN,Acute Care Hospitals,Individual Business,"3000 GETWELL RD, MEMPHIS, TN",35.0671862,-89.9310167
1641,440173,37923.0,24837.644239130426,8292.788695652172,6929.661413043478,2,297.0,1363.1272826086963,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,KNOXVILLE,TN,Acute Care Hospitals,Voluntary(non-profit),"9352 PARK WEST BLVD, KNOXVILLE, TN",35.9172267,-84.1006513
1642,440176,37660.0,35670.799999999996,7826.379999999998,6574.068648648648,3,239.0,1252.3113513513517,INDIAN PATH MEDICAL CENTER,2000 BROOKSIDE DR,KINGSPORT,TN,Acute Care Hospitals,Voluntary(non-profit),"2000 BROOKSIDE DR, KINGSPORT, TN",36.5509222,-82.5143556
1643,440180,37762.0,11590.871666666666,7247.467222222222,6461.535,2,54.0,785.932222222222,JELLICO COMMUNITY HOSPITAL,188 HOSPITAL LANE,JELLICO,TN,Acute Care Hospitals,Voluntary(non-profit),"188 HOSPITAL LANE, JELLICO, TN",36.5760324,-84.1280417
1644,440181,38008.0,5996.197142857143,7225.7471428571425,6514.438571428572,3,51.0,711.3085714285716,BOLIVAR GENERAL HOSPITAL,650 NUCKOLLS ROAD,BOLIVAR,TN,Acute Care Hospitals,Government,"650 NUCKOLLS ROAD, BOLIVAR, TN",35.26675300000001,-88.999684
1645,440182,38201.0,22482.230666666663,4818.460666666667,3994.769333333333,3,45.0,823.6913333333333,MCKENZIE REGIONAL HOSPITAL,161 HOSPITAL DRIVE,MC KENZIE,TN,Acute Care Hospitals,Individual Business,"161 HOSPITAL DRIVE, MC KENZIE, TN",36.1373334,-88.48935019999999
1646,440183,38119.0,60908.1256962026,10012.293670886078,8723.538860759483,2,174.66666666666666,1288.7548101265834,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,Acute Care Hospitals,Individual Business,"5959 PARK AVE, MEMPHIS, TN",35.098148,-89.8645696
1647,440184,37601.0,25790.642916666664,5569.944583333333,4568.7825,5,80.0,1001.1620833333335,FRANKLIN WOODS COMMUNITY HOSPITAL,401 PRINCETON RD,JOHNSON CITY,TN,Acute Care Hospitals,Voluntary(non-profit),"401 PRINCETON RD, JOHNSON CITY, TN",36.351911,-82.3729369
1648,440187,38570.0,19064.135294117645,5999.198529411765,5126.980294117647,2,82.0,872.2182352941176,LIVINGSTON REGIONAL HOSPITAL,315 OAK ST BOX 550,LIVINGSTON,TN,Acute Care Hospitals,Individual Business,"315 OAK ST BOX 550, LIVINGSTON, TN",36.38523259999999,-85.32751669999999
1649,440193,37087.0,37494.013396226415,8162.570943396225,7160.710000000002,2,301.0,1001.8609433962265,UNIVERSITY MEDICAL CENTER,1411 BADDOUR PARKWAY,LEBANON,TN,Acute Care Hospitals,Voluntary(non-profit),"1411 BADDOUR PARKWAY, LEBANON, TN",36.220691,-86.32731199999999
1650,450007,78028.0,21870.277818181814,7880.200181818182,6930.815272727271,4,124.0,949.3849090909091,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,KERRVILLE,TX,Acute Care Hospitals,Voluntary(non-profit),"551 HILL COUNTRY DRIVE, KERRVILLE, TX",30.0439245,-99.1524297
1651,450010,76301.0,37590.015402298835,9931.825977011495,8536.865517241376,3,325.0,1394.960459770115,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,TX,Acute Care Hospitals,Voluntary(non-profit),"1600 11TH STREET, WICHITA FALLS, TX",33.9028141,-98.5016055
1652,450021,75246.0,34712.65055555554,11842.746111111108,10264.60166666667,3,940.0,1578.1444444444444,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,Acute Care Hospitals,Voluntary(non-profit),"3500 GASTON AVE, DALLAS, TX",32.7899377,-96.7805934
1653,450023,77901.0,31999.622207792192,7561.321558441564,6161.007922077927,4,157.33333333333334,1400.3136363636356,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,Acute Care Hospitals,Voluntary(non-profit),"2701 HOSPITAL DRIVE, VICTORIA, TX",28.8135643,-96.9777932
1654,450024,79905.0,22492.191999999992,9600.724333333335,8713.375666666665,2,394.0,887.3486666666669,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVE,EL PASO,TX,Acute Care Hospitals,Government,"4815 ALAMEDA AVE, EL PASO, TX",31.7714531,-106.4344878
1655,450029,78044.0,62787.394936708864,11014.230000000001,10016.413544303798,3,326.0,997.8164556962022,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,TX,Acute Care Hospitals,Voluntary(non-profit),"1700 EAST SAUNDERS, LAREDO, TX",27.5324877,-99.47798120000002
1656,450035,77002.0,45399.767826086965,11746.355000000001,10736.507173913047,2,-999.0,1009.8478260869568,ST JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,HOUSTON,TX,Acute Care Hospitals,Individual Business,"1401 ST. JOSEPH PARKWAY, HOUSTON, TX",29.748483,-95.36623089999999
1657,450037,75601.0,37192.283684210524,8664.163473684208,7824.917473684207,3,425.0,839.246,GOOD SHEPHERD MEDICAL CENTER,700 EAST MARSHALL AVENUE,LONGVIEW,TX,Acute Care Hospitals,Voluntary(non-profit),"700 EAST MARSHALL AVENUE, LONGVIEW, TX",32.5008276,-94.7304434
1658,450040,79410.0,74048.87567010307,9435.90783505153,7892.040206185558,4,382.6666666666667,1543.867628865979,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,TX,Acute Care Hospitals,Voluntary(non-profit),"3615 19TH STREET, LUBBOCK, TX",33.5771065,-101.8925584
1659,450042,76712.0,26198.10358695652,8146.809239130435,7032.267391304349,2,237.0,1114.5418478260872,PROVIDENCE HEALTH CENTER,6901 MEDICAL PARKWAY,WACO,TX,Acute Care Hospitals,Voluntary(non-profit),"6901 MEDICAL PARKWAY, WACO, TX",31.5144451,-97.19954039999999
1660,450046,78404.0,51067.56041666667,9611.694375000001,8325.211874999999,3,341.0,1286.4825000000008,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,600 ELIZABETH STREET,CORPUS CHRISTI,TX,Acute Care Hospitals,Voluntary(non-profit),"600 ELIZABETH STREET, CORPUS CHRISTI, TX",27.778251,-97.3948435
1661,450051,75203.0,38856.628072289146,13002.401807228916,12062.199397590362,3,585.0,940.202409638554,METHODIST DALLAS MEDICAL CENTER,1441 NORTH BECKLEY AVENUE,DALLAS,TX,Acute Care Hospitals,Voluntary(non-profit),"1441 NORTH BECKLEY AVENUE, DALLAS, TX",32.7604246,-96.8257788
1662,450055,79556.0,12394.762499999999,6870.534375,6061.14875,4,85.0,809.385625,ROLLING PLAINS MEMORIAL HOSPITAL,200 E ARIZONA,SWEETWATER,TX,Acute Care Hospitals,Government,"200 E ARIZONA, SWEETWATER, TX",32.453745,-100.3982409
1663,450056,78705.0,57439.05677083335,9760.763229166669,8036.156666666667,3,530.0,1724.6065625000003,SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,AUSTIN,TX,Acute Care Hospitals,Voluntary(non-profit),"1201 W 38TH ST, AUSTIN, TX",30.305555,-97.74531999999999
1664,450058,78205.0,45554.931,9468.368300000004,8338.271800000002,3,623.0,1130.0965,BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,Acute Care Hospitals,Individual Business,"111 DALLAS STREET, SAN ANTONIO, TX",29.4337636,-98.4927788
1665,450064,76012.0,37182.55909090909,9610.438311688313,8104.941558441558,3,369.0,1505.4967532467524,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,800 W RANDOL MILL RD,ARLINGTON,TX,Acute Care Hospitals,Voluntary(non-profit),"800 W RANDOL MILL RD, ARLINGTON, TX",32.7488878,-97.11581980000001
1666,450072,77566.0,22775.663090909096,6639.943454545454,5756.545454545453,3,175.0,883.398,BRAZOSPORT REGIONAL HEALTH SYSTEM,100 MEDICAL DRIVE,LAKE JACKSON,TX,Acute Care Hospitals,Voluntary(non-profit),"100 MEDICAL DRIVE, LAKE JACKSON, TX",29.0295851,-95.4527189
1667,450078,79501.0,8489.15,6204.197999999999,5378.682000000001,3,45.0,825.5159999999998,ANSON GENERAL HOSPITAL,101 AVENUE J,ANSON,TX,Acute Care Hospitals,Government,"101 AVENUE J, ANSON, TX",32.7674931,-99.89551449999999
1668,450080,75455.0,18434.152571428578,7888.843142857143,6949.927142857144,3,164.0,938.9159999999997,TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,MOUNT PLEASANT,TX,Acute Care Hospitals,Government,"2001 N JEFFERSON, MOUNT PLEASANT, TX",33.17568870000001,-94.9715384
1669,450082,78102.0,31721.527368421048,7729.023157894735,6924.324736842104,3,69.0,804.6984210526315,CHRISTUS SPOHN HOSPITAL BEEVILLE,1500 E HOUSTON HWY,BEEVILLE,TX,Acute Care Hospitals,Voluntary(non-profit),"1500 E HOUSTON HWY, BEEVILLE, TX",28.4075183,-97.731517
