,Latitude,Longitude,location
981,36.43222,-84.942504,"436 CENTRAL AVENUE WEST, JAMESTOWN, TN"
982,32.7899377,-96.7805934,"3500 GASTON AVE, DALLAS, TX"
983,29.6611026,-95.18378489999999,"4000 SPENCER HWY, PASADENA, TX"
984,31.7699621,-106.4990287,"1801 NORTH OREGON STREET, EL PASO, TX"
985,30.274544,-97.73360749999999,"601 E 15TH STREET, AUSTIN, TX"
986,26.1534698,-97.9775078,"1401 EAST EIGHT STREET, WESLACO, TX"
987,32.7481906,-97.7856497,"713 E ANDERSON ST, WEATHERFORD, TX"
988,32.16988,-95.84468799999999,"2000 SOUTH PALESTINE, ATHENS, TX"
989,31.677218,-98.99350799999999,"1501 BURNET DR, BROWNWOOD, TX"
990,32.6931143,-97.1130553,"3301 MATLOCK ROAD, ARLINGTON, TX"
991,32.6453975,-96.8764968,"3500 W WHEATLAND ROAD, DALLAS, TX"
992,33.2176409,-97.16643189999999,"3000 N I-35, DENTON, TX"
993,31.7031177,-98.1134194,"400 N BROWN, HAMILTON, TX"
994,30.4114435,-97.70628219999999,"12221 MOPAC EXPRESSWAY NORTH, AUSTIN, TX"
995,37.4751204,-75.8626404,"9507 HOSPITAL AVENUE, NASSAWADOX, VA"
996,39.07404500000001,-77.477535,"44045 RIVERSIDE PARKWAY, LEESBURG, VA"
997,36.8507637,-76.1902131,"830 KEMPSVILLE ROAD, NORFOLK, VA"
998,37.1824222,-77.3594222,"200 MEDICAL PARK BOULEVARD, PETERSBURG, VA"
999,47.6039621,-122.3241065,"325 9TH AVENUE, SEATTLE, WA"
1000,39.6518209,-79.9558905,"MEDICAL CENTER DRIVE, MORGANTOWN, WV"
1001,38.8662269,-82.12490559999999,"2520 VALLEY DRIVE, POINT PLEASANT, WV"
1002,42.7317886,-87.82648309999999,"3801 SPRING ST, RACINE, WI"
1003,43.0013586,-88.02342279999999,"8901 W LINCOLN AVE, WEST ALLIS, WI"
1004,43.0408561,-88.02486499999999,"9200 W WISCONSIN AVE, MILWAUKEE, WI"
1005,29.6162229,-98.4743864,"1139 E SONTERRA BLVD, SAN ANTONIO, TX"
1006,34.7464821,-87.69891109999999,"1300 SOUTH MONTGOMERY AVENUE, SHEFFIELD, AL"
1007,33.7080266,-87.8242179,"1653 TEMPLE AVENUE NORTH, FAYETTE, AL"
1008,34.4828876,-87.286024,"202 HOSPITAL STREET, MOULTON, AL"
1009,33.3722775,-86.9906177,"995 9TH AVENUE SOUTHWEST, BESSEMER, AL"
1010,30.6852336,-88.13171109999999,"3719 DAUPHIN STREET, MOBILE, AL"
1011,33.010286,-93.44389,"2001 DOCTORS DRIVE, SPRINGHILL, LA"
1012,32.3762284,-86.1748296,"400 TAYLOR ROAD, MONTGOMERY, AL"
1013,64.8311569,-147.7399471,"1650 COWLES STREET, FAIRBANKS, AK"
1014,32.3202768,-111.0100752,"6200 NORTH LA CHOLLA BOULEVARD, TUCSON, AZ"
1015,26.2631014,-80.2029486,"2801 N STATE RD 7, MARGATE, FL"
1016,33.9302561,-87.8244258,"1530 U S HIGHWAY 43, WINFIELD, AL"
1017,33.4784822,-112.2575889,"9201 WEST THOMAS ROAD, PHOENIX, AZ"
1018,33.2871651,-111.7522435,"3555 SOUTH VAL VISTA DRIVE, GILBERT, AZ"
1019,33.3914626,-111.6120874,"1301 SOUTH CRISMON ROAD, MESA, AZ"
1020,36.2365698,-93.10882439999999,"620 NORTH MAIN STREET, HARRISON, AR"
1021,32.6851132,-117.0828852,"2400 EAST FOURTH STREET, NATIONAL CITY, CA"
1022,33.6392902,-111.9975215,"3929 EAST BELL ROAD, PHOENIX, AZ"
1023,37.3128569,-121.9332672,"751 SOUTH BASCOM AVENUE, SAN JOSE, CA"
1024,32.7804333,-115.568571,"1415 ROSS AVENUE, EL CENTRO, CA"
1025,34.0960933,-118.2910163,"1300 N VERMONT AVE, LOS ANGELES, CA"
1026,34.1019041,-117.6374336,"999 SAN BERNARDINO RD, UPLAND, CA"
1027,38.1312888,-122.2373373,"300 HOSPITAL DR, VALLEJO, CA"
1028,33.9269682,-117.4398166,"3865 JACKSON STREET, RIVERSIDE, CA"
1029,34.1950106,-118.4632201,"15107 VANOWEN ST, VAN NUYS, CA"
1030,34.100917,-118.1055926,"438 W LAS TUNAS DRIVE, SAN GABRIEL, CA"
1031,39.2280912,-121.0476642,"155 GLASSON WAY, GRASS VALLEY, CA"
1032,37.3277552,-121.9383789,"2105 FOREST AVENUE, SAN JOSE, CA"
1033,37.55726,-121.9797604,"2000 MOWRY AVE, FREMONT, CA"
1034,33.8481751,-117.9345264,"1111 W LA PALMA AVENUE, ANAHEIM, CA"
1035,37.7557265,-122.4047381,"1001 POTRERO AVENUE, SAN FRANCISCO, CA"
1036,34.0760758,-117.7504494,"1798 N GAREY AVE, POMONA, CA"
1037,34.0740531,-117.351059,"400 NORTH PEPPER AVENUE, COLTON, CA"
1038,34.0365372,-117.2051741,"350 TERRACINA BLVD, REDLANDS, CA"
1039,34.279782,-118.4599806,"15031 RINALDI ST, MISSION HILLS, CA"
1040,37.6933946,-121.8803417,"5555 WEST LAS POSITAS BOULEVARD, PLEASANTON, CA"
1041,37.6801347,-122.4740564,"1900 SULLIVAN AVENUE, DALY CITY, CA"
1042,33.9102471,-117.1989464,"26520 CACTUS AVENUE, MORENO VALLEY, CA"
1043,37.7440116,-121.4343074,"1420 N TRACY BLVD, TRACY, CA"
1044,34.015015,-118.100636,"309 W BEVERLY BLVD, MONTEBELLO, CA"
1045,36.2211329,-119.3384921,"869 CHERRY AVENUE, TULARE, CA"
1046,33.8252217,-117.9950032,"3033 W ORANGE AVENUE, ANAHEIM, CA"
1047,33.8929929,-118.2950049,"1145 W REDONDO BEACH BLVD, GARDENA, CA"
1048,38.9451031,-121.1000785,"11815 EDUCATION STREET, AUBURN, CA"
1049,33.0369008,-117.2839126,"354 SANTA FE DRIVE, ENCINITAS, CA"
1050,33.8599375,-118.1486551,"3700 E SOUTH ST, LAKEWOOD, CA"
1051,34.0255642,-117.686109,"5451 WALNUT AVE, CHINO, CA"
1052,34.097533,-117.8345314,"1350 W COVINA BLVD, SAN DIMAS, CA"
1053,34.39787,-118.5539446,"23845  MCBEAN PKWY, VALENCIA, CA"
1054,32.9964572,-117.0561006,"15615 POMERADO ROAD, POWAY, CA"
1055,34.0193498,-118.1865467,"4081 E OLYMPIC BLVD, LOS ANGELES, CA"
1056,33.7003907,-117.9556226,"9920 TALBERT AVENUE, FOUNTAIN VALLEY, CA"
1057,34.0620584,-118.2012738,"1500 SAN PABLO ST, LOS ANGELES, CA"
1058,34.4721381,-117.2979945,"16850 BEAR VALLEY RD, VICTORVILLE, CA"
1059,35.3847081,-119.0399171,"3001 SILLECT AVENUE, BAKERSFIELD, CA"
1060,34.0678947,-118.1238043,"525 N GARFIELD AVE, MONTEREY PARK, CA"
1061,33.9508971,-118.3483092,"555 EAST HARDY STREET, INGLEWOOD, CA"
1062,33.9821435,-118.4392192,"4650 LINCOLN BLVD, MARINA DEL REY, CA"
1063,34.0572875,-118.360485,"5900 WEST OLYMPIC BOULEVARD, LOS ANGELES, CA"
1064,34.1602807,-118.4495134,"4929 VAN NUYS BLVD, SHERMAN OAKS, CA"
1065,40.0262346,-105.2836682,"1100 BALSAM AVENUE, BOULDER, CO"
1066,39.732185,-104.9340497,"4567 E 9TH AVENUE, DENVER, CO"
1067,41.5591127,-73.0598526,"64 ROBBINS ST, WATERBURY, CT"
1068,41.7915265,-73.13382279999999,"540 LITCHFIELD ST, TORRINGTON, CT"
1069,41.7819971,-72.5255243,"71 HAYNES ST, MANCHESTER, CT"
1070,38.9175305,-77.02044169999999,"2041 GEORGIA AVE NW, WASHINGTON, DC"
1071,25.8456827,-80.2684589,"651 E 25TH ST, HIALEAH, FL"
1072,25.4792269,-80.43047519999999,"975 BAPTIST WAY, HOMESTEAD, FL"
1073,27.752612,-82.73968719999999,"1501 PASADENA AVE SOUTH, SAINT PETERSBUR, FL"
1074,30.786751,-85.241891,"4250 HOSPITAL DR, MARIANNA, FL"
1075,26.1264969,-80.2053767,"401 NW 42ND AVE, PLANTATION, FL"
1076,28.3600539,-80.6230934,"701 W COCOA BEACH CAUSEWAY, COCOA BEACH, FL"
1077,25.7055392,-80.2931475,"7031 SW 62ND AVE, SOUTH MIAMI, FL"
1078,27.259774,-80.8284891,"1796 HWY 441 NORTH, OKEECHOBEE, FL"
1079,31.1754151,-81.4844859,"2415 PARKWOOD DRIVE, BRUNSWICK, GA"
1080,0.0,0.0,"3131 THOMASVILLE HWY BOX 40, MOULTRIE, GA"
1081,33.739384,-84.73110799999999,"8954 HOSPITAL DRIVE, DOUGLASVILLE, GA"
1082,20.8844128,-156.4893706,"221 MAHALANI STREET, WAILUKU, HI"
1083,19.7182454,-155.1127462,"1190 WAIANUENUE AVENUE, HILO, HI"
1084,21.3808543,-157.7577795,"640 ULUKAHIKI ST, KAILUA, HI"
1085,21.3216811,-157.857155,"347 NORTH KUAKINI STREET, HONOLULU, HI"
1086,21.3632544,-157.9000128,"3288 MOANALUA RD, HONOLULU, HI"
1087,21.3835987,-157.9382973,"98-1079 MOANALUA ROAD, AIEA, HI"
1088,37.8012766,-89.0261475,"201 S 14TH ST, HERRIN, IL"
1089,41.8601109,-87.6957067,"15TH STREET AT CALIFORNIA, CHICAGO, IL"
1090,39.1255444,-88.5495396,"503 N MAPLE STREET, EFFINGHAM, IL"
1091,41.3691093,-88.4254953,"150 W HIGH ST, MORRIS, IL"
1092,42.29498280000001,-89.6385509,"1045 WEST STEPHENSON STREET, FREEPORT, IL"
1093,40.7659981,-87.7315751,"200 FAIRMAN STREET, WATSEKA, IL"
1094,41.4943265,-90.4185105,"801 ILLINI DRIVE, SILVIS, IL"
1095,41.9628227,-88.72384009999999,"ONE KISH HOSPITAL DRIVE, DEKALB, IL"
1096,38.7381839,-89.9472807,"6800 STATE ROUTE 162, MARYVILLE, IL"
1097,41.9152811,-88.0570138,"701 WINTHROP AVENUE, GLENDALE HEIGHT, IL"
1098,41.6807313,-88.0836217,"500 REMINGTON BOULEVARD, BOLINGBROOK, IL"
1099,41.6348372,-87.4475437,"4321 FIR ST, EAST CHICAGO, IN"
1100,40.4863584,-86.15689390000001,"1907 W SYCAMORE ST, KOKOMO, IN"
1101,38.9558271,-85.8916328,"411 W TIPTON ST, SEYMOUR, IN"
1102,39.7879685,-86.0764951,"1500 N RITTER AVE, INDIANAPOLIS, IN"
1103,39.5250652,-85.78092339999999,"150 W WASHINGTON ST, SHELBYVILLE, IN"
1104,41.6021918,-93.6097994,"700 EAST UNIVERSITY AVENUE, DES MOINES, IA"
1105,41.0288887,-92.38950489999999,"1001 E PENNSYLVANIA, OTTUMWA, IA"
1106,38.9789308,-95.2485837,"325 MAINE ST, LAWRENCE, KS"
1107,37.0409324,-95.6393051,"1400 W 4TH ST, COFFEYVILLE, KS"
1108,38.9371818,-94.72536319999999,"10500 QUIVIRA ROAD, OVERLAND PARK, KS"
1109,34.6617256,-86.0466422,"380 WOODS COVE ROAD, SCOTTSBORO, AL"
1110,37.1178379,-84.10910439999999,"1001 SAINT JOSEPH LANE, LONDON, KY"
1111,37.2781545,-83.2283495,"100 MEDICAL CENTER DRIVE, HAZARD, KY"
1112,36.7588002,-88.651384,"1099 MEDICAL CENTER CIRCLE, MAYFIELD, KY"
1113,30.5447326,-92.0752527,"539 EAST PRUDHOMME STREET, OPELOUSAS, LA"
1114,29.9557828,-90.0762827,"1415 TULANE AVE, NEW ORLEANS, LA"
1115,43.47761759999999,-70.4903747,"1 MEDICAL CENTER DRIVE, BIDDEFORD, ME"
1116,38.5626456,-76.59566319999999,"100 HOSPITAL ROAD, PRINCE FREDERIC, MD"
1117,39.0869021,-76.8816332,"7300 VAN DUSEN ROAD, LAUREL, MD"
1118,42.5962034,-72.5923856,"164 HIGH STREET, GREENFIELD, MA"
1119,42.442919,-71.3772,"OLD ROAD TO 9 ACRE CORNER, W CONCORD, MA"
1120,41.9381529,-84.9893546,"274 E CHICAGO ST, COLDWATER, MI"
1121,42.7834599,-86.1112019,"602 MICHIGAN AVE, HOLLAND, MI"
1122,43.0217956,-83.7053418,"ONE HURLEY PLAZA, FLINT, MI"
1123,42.6385262,-83.2908175,"50 NORTH PERRY, PONTIAC, MI"
1124,46.4980756,-84.35007259999999,"500 OSBORN BLVD, SAULT SAINTE MA, MI"
1125,44.034532,-91.622968,"855 MANKATO AVENUE, WINONA, MN"
1126,31.1459704,-90.4594509,"205 N CHERRY ST, MAGNOLIA, MS"
1127,33.7477916,-90.72484639999999,"HWY 8 E, CLEVELAND, MS"
1128,36.2354935,-90.04105779999999,"1301 FIRST ST, KENNETT, MO"
1129,32.9306427,-85.97045200000001,"3316 HIGHWAY 280, ALEXANDER CITY, AL"
1130,38.556679,-91.0239734,"901 EAST 5TH STREET, WASHINGTON, MO"
1131,36.7382692,-91.87467769999999,"1100 KENTUCKY AVE, WEST PLAINS, MO"
1132,45.6698461,-111.019974,"915 HIGHLAND BLVD, BOZEMAN, MT"
1133,36.0723796,-115.2949636,"9300 WEST SUNSET, LAS VEGAS, NV"
1134,42.8772023,-71.3164692,"1 PARKLAND DRIVE, DERRY, NH"
1135,40.7545333,-74.2138513,"300 CENTRAL AVE, EAST ORANGE, NJ"
1136,40.8619382,-74.81580269999999,"651 WILLOW GROVE ST, HACKETTSTOWN, NJ"
1137,43.1355317,-77.605817,"1000 SOUTH AVENUE, ROCHESTER, NY"
1138,40.6996897,-73.9425033,"760 BROADWAY, BROOKLYN, NY"
1139,35.008338,-78.323393,"607 BEAMAN ST, CLINTON, NC"
1140,35.9104686,-81.5353868,"321 MULBERRY ST SW, LENOIR, NC"
1141,32.1041121,-92.07580779999999,"411 MAIN STREET, COLUMBIA, LA"
1142,34.9016124,-79.7085611,"1000 WEST HAMLET AVENUE, HAMLET, NC"
1143,35.711402,-79.8144409,"364 WHITE OAK STREET, ASHEBORO, NC"
1144,34.7261058,-76.75511379999999,"3500 ARENDELL ST, MOREHEAD CITY, NC"
1145,35.48905140000001,-81.20107569999999,"433 MCALISTER RD, LINCOLNTON, NC"
1146,39.0856971,-84.348906,"7500 STATE ROAD, CINCINNATI, OH"
1147,39.2059813,-84.3810305,"4777 EAST GALBRAITH ROAD, CINCINNATI, OH"
1148,41.70870499999999,-83.6908742,"5200 HARROUN ROAD, SYLVANIA, OH"
1149,39.4984493,-84.3138728,"ONE MEDICAL CENTER DRIVE, FRANKLIN, OH"
1150,41.6349413,-83.4856595,"2600 NAVARRE AVENUE, OREGON, OH"
1151,41.137752,-81.8384291,"1000 EAST WASHINGTON STREET, MEDINA, OH"
1152,41.8809607,-80.7947779,"2420 LAKE AVENUE, ASHTABULA, OH"
1153,41.1335872,-80.6574512,"500 GYPSY LANE, YOUNGSTOWN, OH"
1154,39.443587,-83.840008,"610 WEST MAIN STREET, WILMINGTON, OH"
1155,39.358299,-84.367845,"7700 UNIVERSITY DRIVE, WEST CHESTER, OH"
1156,36.7507389,-95.93809399999999,"3500 EAST FRANK PHILLIPS BOULEVARD, BARTLESVILLE, OK"
1157,36.1150603,-97.0749713,"1323 WEST 6TH STREET, STILLWATER, OK"
1158,45.5300915,-122.6975884,"1015 NW 22ND AVENUE, W121, PORTLAND, OR"
1159,42.252901,-121.7850162,"2865 DAGGETT AVENUE, KLAMATH FALLS, OR"
1160,45.5273729,-122.6133287,"4805 NE GLISAN STREET, PORTLAND, OR"
1161,39.90179699999999,-79.738542,"500 WEST BERKELEY STREET, UNIONTOWN, PA"
1162,39.8250181,-77.234498,"147 GETTYS STREET, GETTYSBURG, PA"
1163,39.9546974,-75.283626,"501 NORTH LANSDOWNE AVE, DREXEL HILL, PA"
1164,41.6415637,-80.1457368,"751 LIBERTY STREET, MEADVILLE, PA"
1165,40.2460974,-80.1901219,"100 MEDICAL BOULEVARD, CANONSBURG, PA"
1166,40.608764,-79.1593649,"835 HOSPITAL ROAD,  PO BOX 788, INDIANA, PA"
1167,40.3056669,-75.14632920000001,"595 WEST STATE ST, DOYLESTOWN, PA"
1168,40.1455885,-79.5493678,"508 SOUTH CHURCH STREET, MOUNT PLEASANT, PA"
1169,34.841105,-82.6067875,"200 FLEETWOOD DRIVE, EASLEY, SC"
1170,32.808423,-80.0423805,"2095 HENRY TECKLENBURG DRIVE, CHARLESTON, SC"
1171,36.296474,-88.31059499999999,"301 TYSON AV, PARIS, TN"
1172,31.4891895,-97.1572588,"100 HILLCREST MEDICAL BLVD, WACO, TX"
1173,28.8081385,-96.9986111,"506 E SAN ANTONIO ST, VICTORIA, TX"
1174,26.196656,-98.3140935,"900 SOUTH BRYAN ROAD, MISSION, TX"
1175,31.9602405,-95.270566,"501 S RAGSDALE, JACKSONVILLE, TX"
1176,29.8521439,-97.945751,"1301 WONDER WORLD DRIVE, SAN MARCOS, TX"
1177,30.58128219999999,-96.289711,"1604 ROCK PRAIRIE ROAD, COLLEGE STATION, TX"
1178,29.9354166,-93.98875199999999,"2555 JIMMY JOHNSON BLVD, PORT ARTHUR, TX"
1179,32.9743457,-96.72686309999999,"401 W CAMPBELL RD, RICHARDSON, TX"
1180,27.6069732,-99.4785553,"10700 MCPHERSON ROAD, LAREDO, TX"
1181,29.7294486,-95.5947219,"12141 RICHMOND AVE, HOUSTON, TX"
1182,25.9783925,-97.5146917,"100 A ALTON GLOOR, BROWNSVILLE, TX"
1183,29.3532906,-98.54540829999999,"7400 BARLITE BLVD, SAN ANTONIO, TX"
1184,26.1863368,-98.2222115,"101 E RIDGE RD, MCALLEN, TX"
1185,29.92749969999999,-95.58964429999999,"10655 STEEPLETOP DRIVE, HOUSTON, TX"
1186,30.5111373,-97.7143455,"2400 ROUND ROCK AVE, ROUND ROCK, TX"
1187,33.0440054,-96.8379001,"6200 W PARKER RD, PLANO, TX"
1188,36.0525616,-90.4978107,"900 WEST KINGSHIGHWAY, PARAGOULD, AR"
1189,29.7874335,-95.7863342,"23900 KATY FREEWAY, KATY, TX"
1190,44.1969972,-72.5019392,"BOX 547, BARRE, VT"
1191,43.5983353,-72.9550994,"160 ALLEN ST, RUTLAND, VT"
1192,36.8987894,-82.0784537,"58 CARROLL STREET, LEBANON, VA"
1193,37.3071586,-77.291356,"411 WEST RANDOLPH ROAD, HOPEWELL, VA"
1194,36.9547734,-81.0968748,"600 WEST RIDGE ROAD, WYTHEVILLE, VA"
1195,37.0683263,-80.7571327,"2400 LEE HIGHWAY, PULASKI, VA"
1196,36.7756422,-76.09800589999999,"2025 GLENN MITCHELL DRIVE, VIRGINIA BEACH, VA"
1197,38.7397466,-77.07697519999999,"2501 PARKERS LANE, ALEXANDRIA, VA"
1198,37.4192505,-76.5416099,"7519 HOSPITAL ROAD, GLOUCESTER, VA"
1199,47.457487,-122.343248,"16251 SYLVESTER ROAD SW, BURIEN, WA"
1200,46.7123113,-122.9855393,"914 S SCHEUBER ROAD, CENTRALIA, WA"
1201,46.9792513,-123.8471278,"915 ANDERSON DRIVE, ABERDEEN, WA"
1202,48.1154826,-123.4144823,"939 CAROLINE ST, PORT ANGELES, WA"
1203,47.1785592,-122.2900487,"401 15TH AVENUE SE, PUYALLUP, WA"
1204,45.7207142,-122.6479792,"2211 NE 139TH STREET, VANCOUVER, WA"
1205,37.773155,-80.4703784,"202 MAPLEWOOD AVENUE  PO BOX 497, RONCEVERTE, WV"
1206,40.0606184,-80.7219614,"2000 EOFF STREET, WHEELING, WV"
1207,37.3631083,-81.11163839999999,"122 12TH STREET, PRINCETON, WV"
1208,37.8465795,-81.9957579,"20 HOSPITAL DRIVE, LOGAN, WV"
1209,44.1881988,-88.4534551,"130 2ND ST, NEENAH, WI"
1210,44.0129408,-88.6004882,"500 S OAKWOOD RD, OSHKOSH, WI"
1211,30.5670699,-97.65125069999999,"201 SETON PARKWAY, ROUND ROCK, TX"
1212,34.4419753,-85.7550138,"200 MED CENTER DRIVE, FORT PAYNE, AL"
1213,31.2962978,-86.4947624,"849 SOUTH THREE NOTCH STREET, ANDALUSIA, AL"
1214,33.2774347,-85.82207919999999,"83825 HIGHWAY 9    P O BOX 1270, ASHLAND, AL"
1215,33.841043,-87.2365408,"3400 HIGHWAY 78 EAST, JASPER, AL"
1216,0.0,0.0,"42024 HIGHWAY 195 E     POST OFFICE BOX 780, HALEYVILLE, AL"
1217,31.7811497,-85.9449087,"1330 HIGHWAY 231 SOUTH, TROY, AL"
1218,31.5311947,-87.89505299999999,"220 HOSPITAL DRIVE, JACKSON, AL"
1219,31.43097809999999,-86.9408213,"101 CRESTVIEW AVENUE, EVERGREEN, AL"
1220,34.744969,-87.675383,"201 WEST AVALON AVENUE, MUSCLE SHOALS, AL"
1221,34.5107726,-87.7183471,"15155 HIGHWAY 43, RUSSELLVILLE, AL"
1222,33.1644466,-86.2552042,"315 W HICKORY ST, SYLACAUGA, AL"
1223,31.0166253,-87.47634889999999,"401 MEDICAL PARK DRIVE, ATMORE, AL"
1224,61.56316029999999,-149.2576383,"2500 SOUTH WOODWORTH LOOP, PALMER, AK"
1225,60.4933699,-151.0782521,"250 HOSPITAL PLACE, SOLDOTNA, AK"
1226,35.2201547,-114.0370933,"3269 STOCKTON HILL ROAD, KINGMAN, AZ"
1227,33.4625569,-112.3521489,"13677 WEST MCDOWELL ROAD, GOODYEAR, AZ"
1228,32.4292552,-110.9485905,"1551 EAST TANGERINE ROAD, ORO VALLEY, AZ"
1229,33.3840468,-111.7225666,"1900 NORTH HIGLEY ROAD, GILBERT, AZ"
1230,36.181814,-94.540055,"205 EAST JEFFERSON STREET, SILOAM SPRINGS, AR"
1231,33.2742569,-93.23918479999999,"101 HOSPITAL DRIVE, MAGNOLIA, AR"
1232,34.5177478,-91.55878369999999,"1703 NORTH BUERKLE ROAD, STUTTGART, AR"
1233,34.5738284,-92.5855631,"#1 MEDICAL PARK DRIVE, BENTON, AR"
1234,34.5102191,-90.6271793,"1801 MARTIN LUTHER KING DRIVE, HELENA, AR"
1235,38.3504826,-120.764465,"200 MISSION BLVD, JACKSON, CA"
1236,33.9316874,-116.9461472,"600 NORTH HIGHLAND SPRINGS AVENUE, BANNING, CA"
1237,34.1314087,-117.3217772,"1805 MEDICAL CENTER DRIVE, SAN BERNARDINO, CA"
1238,38.2881503,-122.4656876,"347 ANDRIEUX ST, SONOMA, CA"
1239,34.6411375,-120.4395191,"1515 E OCEAN AVENUE, LOMPOC, CA"
1240,37.80155,-121.197502,"1205 E NORTH ST, MANTECA, CA"
1241,37.9616219,-121.3009926,"525 WEST ACACIA STREET, STOCKTON, CA"
1242,38.25459,-122.6316537,"400 N MCDOWELL BLVD, PETALUMA, CA"
1243,34.2769982,-119.2520998,"3291 LOMA VISTA RD, VENTURA, CA"
1244,36.9271746,-121.7930016,"75 NIELSON STREET, WATSONVILLE, CA"
1245,37.7627806,-122.2534911,"2070 CLINTON AVE, ALAMEDA, CA"
1246,34.1326806,-116.2761849,"6601 WHITE FEATHER ROAD, JOSHUA TREE, CA"
1247,34.0577573,-118.2081617,"1200 N STATE ST, LOS ANGELES, CA"
1248,41.7736588,-124.1942469,"800 E WASHINGTON BLVD, CRESCENT CITY, CA"
1249,36.8390429,-119.660354,"2755 HERNDON AVE, CLOVIS, CA"
1250,35.2922411,-120.665834,"1010 MURRAY ST, SAN LUIS OBISPO, CA"
1251,38.5626044,-121.7708959,"2000 SUTTER PLACE, DAVIS, CA"
1252,33.847533,-118.038414,"7901 WALKER STREET, LA PALMA, CA"
1253,38.4631737,-121.4163638,"7500 HOSPITAL DRIVE, SACRAMENTO, CA"
1254,35.7622854,-119.2392519,"1401 GARCES HIGHWAY, DELANO, CA"
1255,35.5549761,-120.7193676,"1100 LAS TABLAS RD, TEMPLETON, CA"
1256,33.7884655,-118.1452287,"1720 TERMINO AVENUE, LONG BEACH, CA"
1257,33.9498216,-118.0033296,"9080 COLIMA RD, WHITTIER, CA"
1258,38.4800204,-107.8689388,"800 S 3RD ST, MONTROSE, CO"
1259,37.4724787,-105.882886,"106 BLANCA AVE, ALAMOSA, CO"
1260,38.4556633,-105.229732,"1338 PHAY AVE, CANON CITY, CO"
1261,40.4132365,-105.0513281,"2000 BOISE AVE, LOVELAND, CO"
1262,39.529099,-104.871212,"10101 RIDGE GATE PARKWAY, LONE TREE, CO"
1263,41.978018,-72.3920344,"201 CHESTNUT HILL RD, STAFFORD SPRING, CT"
1264,39.4795429,-86.0768772,"1125 W JEFFERSON ST, FRANKLIN, IN"
1265,41.6758208,-72.9314067,"BREWSTER RD, BRISTOL, CT"
1266,38.6423096,-75.6065965,"801 MIDDLEFORD RD, SEAFORD, DE"
1267,38.93646870000001,-77.1091435,"5255 LOUGHBORO RD NW, WASHINGTON, DC"
1268,38.8359393,-76.9849936,"1310 SOUTHERN AVENUE  SE, WASHINGTON, DC"
1269,28.5521875,-81.7214326,"1900 DON WICKHAM DR, CLERMONT, FL"
1270,27.9179801,-81.84402469999999,"2200 OSPREY BLVD, BARTOW, FL"
1271,27.2268389,-81.8502968,"900 N ROBERT AVE, ARCADIA, FL"
1272,25.7434206,-80.25473989999999,"3100 DOUGLAS RD, CORAL GABLES, FL"
1273,30.3610677,-87.15702259999999,"1110 GULF BREEZE PKWY, GULF BREEZE, FL"
1274,26.3545206,-80.20325489999999,"21644 STATE RD 7, BOCA RATON, FL"
1275,26.6842194,-80.25203549999999,"13001 SOUTHERN BLVD, LOXAHATCHEE, FL"
1276,26.6523014,-80.20504059999999,"10101 FOREST HILL BLVD, WELLINGTON, FL"
1277,25.9908868,-80.3728387,"1901 SW 172ND AVE, MIRAMAR, FL"
1278,27.390913,-82.43573099999999,"8330 LAKEWOOD RANCH BOULEVARD, BRADENTON, FL"
1279,32.8862947,-84.3361834,"801 W GORDON STREET, THOMASTON, GA"
1280,34.5103155,-84.92594199999999,"1035 RED BUD ROAD, CALHOUN, GA"
1281,34.5937302,-83.3489281,"163 HOSPITAL DRIVE, TOCCOA, GA"
1282,33.465676,-82.01826799999999,"2260 WRIGHTSBORO RD, AUGUSTA, GA"
1283,34.5810438,-83.53708859999999,"541 HISTORIC HIGHWAY 441-NORTH, DEMOREST, GA"
1284,32.0666637,-84.2554928,"126 HIGHWAY 280 W, AMERICUS, GA"
1285,34.8858798,-83.9623541,"35 HOSPITAL ROAD, BLAIRSVILLE, GA"
1286,0.0,0.0,"200 PERRY HOUSE ROAD, BOX 1447, FITZGERALD, GA"
1287,31.9775657,-83.7812905,"902 7TH STREET NORTH, CORDELE, GA"
1288,32.592759,-82.3471716,"117 KITE ROAD, SWAINSBORO, GA"
1289,32.2090345,-82.3758517,"ONE MEADOWS PARKWAY, VIDALIA, GA"
1290,30.9029469,-84.5522362,"1500 E SHOTWELL STREET, BAINBRIDGE, GA"
1291,0.0,0.0,"821 N COBB STREET  POST OFFICE BOX 690, MILLEDGEVILLE, GA"
1292,34.9177348,-84.3743296,"2855 OLD HIGHWAY 5 NORTH, BLUE RIDGE, GA"
1293,33.7058416,-84.148048,"2801 DEKALB MEDICAL PARKWAY, LITHONIA, GA"
1294,34.0667005,-84.1764319,"6325 HOSPITAL PARKWAY, JOHNS CREEK, GA"
1295,21.9854096,-159.3644875,"3-3420 KUHIO HIGHWAY, LIHUE, HI"
1296,20.02287,-155.6650027,"67 1125 MAMALAHOA HIGHWAY, KAMUELA, HI"
1297,43.553871,-116.5706709,"1512 TWELFTH AVENUE ROAD, NAMPA, ID"
1298,43.654508,-116.6941182,"1717 ARLINGTON STREET, CALDWELL, ID"
1299,38.8996057,-90.159224,"ONE MEMORIAL DRIVE, ALTON, IL"
1300,38.9075493,-90.17197010000001,"ST ANTHONY'S WAY, ALTON, IL"
1301,39.746779,-90.2598098,"1600 W WALNUT ST, JACKSONVILLE, IL"
